Date,Session Title,Player Name,Split Name,Tags,Split Start Time,Split End Time,Duration,Distance (miles),Sprint Distance (m),Power Plays,Energy (kcal),Impacts,Hr Load,Time In Red Zone (min),Player Load,Top Speed (m/s),Distance Per Min (m/min),Power Score (w/kg),Work Ratio,Hr Max (bpm),Max Deceleration (m/s/s),Max Acceleration (m/s/s),Distance in Speed Zone 1  (miles),Distance in Speed Zone 2  (miles),Distance in Speed Zone 3  (miles),Distance in Speed Zone 4  (miles),Distance in Speed Zone 5  (miles),Time in Speed Zone 1 (secs),Time in Speed Zone 2 (secs),Time in Speed Zone 3 (secs),Time in Speed Zone 4 (secs),Time in Speed Zone 5 (secs),Impact Zones: 3 - 5 G (Impacts),Impact Zones: 5 - 10 G (Impacts),Impact Zones: 10 - 15 G (Impacts),Impact Zones: 15 - 20 G (Impacts),Impact Zones: > 20 G (Impacts),Power Play Duration Zones: 0 - 2.5 s (Power Plays),Power Play Duration Zones: 2.5 - 5 s (Power Plays),Power Play Duration Zones: 5 - 7.5 s (Power Plays),Power Play Duration Zones: 7.5 - 10 s (Power Plays),Power Play Duration Zones: > 10 s (Power Plays),Distance in Deceleration Zones: 0 - 1 m/s/s  (miles),Distance in Deceleration Zones: 1 - 2 m/s/s  (miles),Distance in Deceleration Zones: 2 - 3 m/s/s  (miles),Distance in Deceleration Zones: 3 - 4 m/s/s  (miles),Distance in Deceleration Zones: > 4 m/s/s  (miles),Time in Deceleration Zones: 0 - 1 m/s/s (secs),Time in Deceleration Zones: 1 - 2 m/s/s (secs),Time in Deceleration Zones: 2 - 3 m/s/s (secs),Time in Deceleration Zones: 3 - 4 m/s/s (secs),Time in Deceleration Zones: > 4 m/s/s (secs),Distance in Acceleration Zones: 0 - 1 m/s/s  (miles),Distance in Acceleration Zones: 1 - 2 m/s/s  (miles),Distance in Acceleration Zones: 2 - 3 m/s/s  (miles),Distance in Acceleration Zones: 3 - 4 m/s/s  (miles),Distance in Acceleration Zones: > 4 m/s/s  (miles),Time in Acceleration Zones: 0 - 1 m/s/s (secs),Time in Acceleration Zones: 1 - 2 m/s/s (secs),Time in Acceleration Zones: 2 - 3 m/s/s (secs),Time in Acceleration Zones: 3 - 4 m/s/s (secs),Time in Acceleration Zones: > 4 m/s/s (secs),Distance in Power Zone: 0 - 5 w/kg  (miles),Distance in Power Zone: 5 - 10 w/kg  (miles),Distance in Power Zone: 10 - 15 w/kg  (miles),Distance in Power Zone: 15 - 20 w/kg  (miles),Distance in Power Zone: 20 - 25 w/kg  (miles),Distance in Power Zone: 25 - 30 w/kg  (miles),Distance in Power Zone: 30 - 35 w/kg  (miles),Distance in Power Zone: 35 - 40 w/kg  (miles),Distance in Power Zone: 40 - 45 w/kg  (miles),Distance in Power Zone: 45 - 50 w/kg  (miles),Distance in Power Zone: > 50 w/kg  (miles),Time in Power Zone: 0 - 5 w/kg (secs),Time in Power Zone: 5 - 10 w/kg (secs),Time in Power Zone: 10 - 15 w/kg (secs),Time in Power Zone: 15 - 20 w/kg (secs),Time in Power Zone: 20 - 25 w/kg (secs),Time in Power Zone: 25 - 30 w/kg (secs),Time in Power Zone: 30 - 35 w/kg (secs),Time in Power Zone: 35 - 40 w/kg (secs),Time in Power Zone: 40 - 45 w/kg (secs),Time in Power Zone: 45 - 50 w/kg (secs),Time in Power Zone: > 50 w/kg (secs),Time in HR Load Zone 0% - 60% Max HR(secs),Time in HR Load Zone 60% - 75% Max HR (secs),Time in HR Load Zone 75% - 85% Max HR (secs),Time in HR Load Zone 85% - 96% Max HR (secs),Time in HR Load Zone 96% - 100% Max HR (secs),Accelerations Zone Count: 0 - 1 m/s/s,Accelerations Zone Count: 1 - 2 m/s/s,Accelerations Zone Count: 2 - 3 m/s/s,Accelerations Zone Count: 3 - 4 m/s/s,Accelerations Zone Count: > 4 m/s/s,Deceleration Zone Count: 0 - 1 m/s/s,Deceleration Zone Count: 1 - 2 m/s/s,Deceleration Zone Count: 2 - 3 m/s/s,Deceleration Zone Count: 3 - 4 m/s/s,Deceleration Zone Count: > 4 m/s/s
44847,Thursday Practice 10/13,Balduzzi,all,training,44847.64833,44847.72767,6855,2.187,42.155,6,397.7619,0,0,0,187.3225,6,30.8066,2.3123,7.6602,0,4.9778,5.5741,1.9212,0.1978,0.0418,0.0243,0.0019,6741.4,91.7,14.1,7.2,0.5,16,0,0,0,0,0,4,2,0,0,0.9287,0.1786,0.0426,0.015,0.0047,2811.9,189,33.3,10,3.3,0.8485,0.1168,0.0405,0.0095,0.0022,3584.3,158.8,50.4,11.2,2.7,1.1569,0.5222,0.2696,0.1105,0.0645,0.0275,0.0129,0.01,0.0038,0.0034,0.0058,6022.5,540.4,169.5,60.4,30.5,13.4,6.2,4.9,2,1.6,3.5,0,0,0,0,0,0,68,67,24,9,0,76,56,26,15
44847,Thursday Practice 10/13,Wasyliw,all,training,44847.6472,44847.72766,6951,2.0095,90.608,10,146.3358,0,0,0,167.8998,6.9467,27.9149,2.1748,8.9493,0,4.9689,5.9823,1.5355,0.3494,0.0683,0.031,0.0253,6756.6,156.4,23.1,9,6.3,44,0,0,0,0,0,6,3,1,0,0.85,0.1578,0.0474,0.0215,0.0024,1947.5,149.4,29.8,12,1.4,0.741,0.1335,0.0363,0.0159,0.0036,4611.5,148.1,32.1,15.7,3.9,0.779,0.5559,0.2704,0.1756,0.0879,0.0553,0.0263,0.0231,0.0118,0.0086,0.0158,6046.5,567,159,80.1,38.3,22.1,11.4,9.3,5.6,4,8.1,0,0,0,0,0,0,65,45,20,15,0,51,46,27,9
44847,Thursday Practice 10/13,Yanovich,all,training,44847.64739,44847.72785,6951,1.6265,46.518,9,294.9252,0,0,0,131.2421,5.6267,22.5942,1.6907,8.2733,0,4.9778,5.5879,1.2045,0.2872,0.1059,0.0289,0,6779.4,127.7,35.6,8.6,0,25,0,0,0,0,0,3,4,0,2,0.7287,0.1005,0.0262,0.0076,0.0018,1467.1,90.6,15.3,5.2,1,0.646,0.0871,0.0222,0.0056,0.0009,5253.9,91.3,20.3,5.5,1.1,0.4611,0.5386,0.2666,0.1862,0.0982,0.0352,0.0177,0.0101,0.004,0.0046,0.0042,6089.5,552.9,156.4,81.6,37.7,14.1,8,4.6,2.1,2.2,2.2,0,0,0,0,0,0,54,32,12,6,0,60,23,11,3
44847,Thursday Practice 10/13,Doyle,all,training,44847.64834,44847.72679,6778,2.4794,46.488,7,454.5871,1,0,0,205.638,5.96,35.3214,2.6727,10.4431,0,5.7415,5.495,1.931,0.4074,0.112,0.0258,0.0031,6548.2,183.1,38.1,7.5,0.8,15,1,0,0,0,0,1,5,1,0,1.0654,0.1651,0.0518,0.0189,0.0028,2481.1,161.5,33.3,11,1.5,0.98,0.1438,0.0375,0.0106,0.0035,3886.5,155.1,31.9,11.3,4.5,1.0656,0.5507,0.3979,0.246,0.1215,0.0416,0.0178,0.0127,0.0073,0.0046,0.0137,5784.8,549.2,235.8,111.2,51.1,17.9,8.6,5.8,3.3,2.4,7.6,0,0,0,0,0,0,111,43,16,14,0,77,49,23,6
44847,Thursday Practice 10/13,Hughes,all,training,44847.64754,44847.72813,6963,1.9222,30.166,3,346.7407,1,0,0,176.9221,6.0089,26.6568,1.9844,6.8189,0,4.4037,4.5645,1.6005,0.2801,0.0228,0.0172,0.0015,6820.9,129,7.7,5,0.4,11,0,2,0,0,0,1,2,0,0,0.8139,0.1459,0.0402,0.0079,0.0014,2777.1,166.6,31.3,6,0.9,0.7626,0.1162,0.0258,0.0078,0.0005,3782.5,158.2,30.5,9,0.9,0.9517,0.4391,0.2787,0.1384,0.0571,0.0251,0.0174,0.0076,0.0037,0.0019,0.0015,6214.5,458.8,164.8,69.2,27.4,12.6,7.8,4.1,1.9,1,0.9,0,0,0,0,0,0,73,36,23,3,0,54,55,13,5
44847,Thursday Practice 10/13,Rodrigo,all,training,44847.64761,44847.72774,6924,2.7232,28.36,10,498.7164,0,0,0,243.2855,5.9778,37.9768,2.8704,10.5207,0,5.3415,5.6283,2.3791,0.2649,0.0616,0.0153,0.0023,6777.4,120.2,20.8,4.5,0.6,43,0,0,0,0,0,7,3,0,0,1.1559,0.2097,0.0709,0.0187,0.0025,2925.8,237.8,55.4,12.3,1.8,1.0319,0.1753,0.0477,0.0078,0.0028,3372.9,246.4,57.2,10.7,3.2,1.3162,0.7528,0.3273,0.1657,0.077,0.0373,0.0226,0.0118,0.0053,0.0025,0.0046,5778.1,772.9,208.2,84.6,38.1,18.2,10.4,5.9,3,1.4,2.7,0,0,0,0,0,0,120,76,25,9,0,90,84,42,11
44847,Thursday Practice 10/13,McFadden,all,training,44847.64826,44847.73194,7230,2.4751,56.312,11,458.8341,1,0,0,227.583,5.8556,33.0559,2.5289,9.2185,0,4.8223,5.6162,1.9472,0.389,0.1039,0.0327,0.0023,7010.3,174.4,35.1,9.6,0.6,68,1,0,0,0,0,5,4,0,2,1.0434,0.1976,0.0613,0.0194,0.0021,2827.7,197.1,44.5,12.1,1.1,0.9262,0.1718,0.0397,0.0113,0.0022,3884.2,202.3,41.7,16.1,3.2,1.142,0.5339,0.3256,0.2258,0.1243,0.0602,0.0321,0.0137,0.0086,0.0041,0.0049,6269.8,548.6,195.9,103.7,53.8,26.4,15.3,6.9,4.4,2.1,3.1,0,0,0,0,0,0,98,47,34,11,0,71,64,37,4
44847,Thursday Practice 10/13,Tollaksen,all,training,44847.64884,44847.72809,6847,2.5623,55.517,10,481.5002,0,0,0,203.7974,5.9467,36.1345,2.8023,9.7167,0,4.7273,5.4546,2.0482,0.381,0.0985,0.033,0.0015,6634.8,169.1,33.1,9.6,0.4,36,0,0,0,0,0,4,5,1,0,1.0446,0.2293,0.0712,0.0165,0.0023,2373,229.6,50.4,10.6,1.4,0.9659,0.1603,0.0492,0.0162,0.0068,3906.5,190.1,54.7,21.4,9.3,1.1997,0.5975,0.2837,0.2181,0.1254,0.0674,0.0293,0.0168,0.011,0.005,0.0083,5830.2,622.3,168.9,101.1,54.7,31.3,14.3,8.8,6.2,3.3,5.9,0,0,0,0,0,0,64,49,35,37,0,70,89,29,9
44847,Thursday Practice 10/13,Streib,all,training,44847.6533,44847.72809,6462,0.9652,0,0,162.2809,0,0,0,143.4655,3.7867,14.4234,1.0008,2.2053,0,4.4606,3.1519,0.8782,0.087,0,0,0,6420.1,41.7,0,0,0,3,0,0,0,0,0,0,0,0,0,0.4557,0.0473,0.007,0.0014,0.0003,3079.9,76,7.6,1.2,0.2,0.4171,0.0309,0.0053,0.0002,0,3219.9,67.6,8.9,0.5,0,0.6651,0.1537,0.0976,0.0354,0.0101,0.0027,0.0001,0,0.0004,0,0,6210.4,169.1,56.6,18.8,5.1,1.5,0.1,0,0.2,0,0,0,0,0,0,0,0,25,18,1,0,0,21,10,5,1
44847,Thursday Practice 10/13,Holzman,all,training,44847.64765,44847.73438,7494,2.0191,51.273,8,366.1986,0,0,0,189.6969,6.0534,26.0168,1.9473,8.0134,0,4.3394,4.0845,1.6424,0.2628,0.082,0.0277,0.0042,7338.3,118.8,27.4,8.1,1.1,9,0,0,0,0,0,3,4,0,1,0.8527,0.1534,0.0448,0.0135,0.0016,2443.7,159.1,34.8,9,1.2,0.7818,0.1341,0.0315,0.0056,0.0001,4633.4,170.1,35.7,6.6,0.1,0.7928,0.623,0.2701,0.1731,0.0957,0.0324,0.0125,0.0086,0.0058,0.0021,0.003,6524.6,650,166.5,84,39.5,14.1,6.4,3.6,2.4,1.2,1.4,0,0,0,0,0,0,94,55,22,1,0,80,55,23,4
44847,Thursday Practice 10/13,Ferriolo,all,training,44847.64738,44847.72583,6778,2.4629,201.089,24,487.6953,0,0,0,205.5647,6.8178,35.0874,2.8672,11.4752,0,6,6,1.7765,0.4081,0.1533,0.0914,0.0335,6511.9,179.6,51.4,26.8,8.4,21,0,0,0,0,0,15,5,2,2,0.9716,0.2096,0.0846,0.0346,0.0164,2499.5,189,52.1,18.4,8.6,0.8609,0.1787,0.0736,0.0257,0.0073,3731.2,186.7,61.4,24.5,6.7,0.8351,0.6456,0.3236,0.2433,0.172,0.0871,0.0507,0.0366,0.0231,0.0153,0.0304,5632.7,664.3,196.7,112.7,66.5,35.2,22.1,16.3,10.3,7.1,14.2,0,0,0,0,0,0,86,55,47,26,0,78,65,34,29
44847,Thursday Practice 10/13,Medico,all,training,44847.64758,44847.72795,6944,2.4476,137.453,33,467.4991,0,0,0,177.8656,7.0801,34.0357,2.6827,13.8418,0,5.2334,4.4978,1.7337,0.465,0.1635,0.0472,0.0382,6657.7,208.4,55,13.9,9.2,7,0,0,0,0,0,30,2,0,1,1.0345,0.1638,0.0667,0.0306,0.0036,1788.3,137.1,38.4,17.4,2,0.9115,0.1632,0.0472,0.0239,0.0026,4740,156.1,38.9,22.7,3.3,0.6167,0.7294,0.4851,0.2771,0.1353,0.0679,0.056,0.0344,0.0149,0.0153,0.0156,5691,705.4,286.1,123.9,53.3,24.6,21.1,16,7.3,7.5,8,0,0,0,0,0,0,89,46,35,13,0,80,33,28,14
44847,Thursday Practice 10/13,Reilly,all,training,44847.647,44847.72779,6981,1.7034,64.269,8,295.9027,0,0,0,155.7135,6.5067,23.5618,1.6892,5.0082,0,4.3926,4.2408,1.4568,0.1458,0.0609,0.0211,0.0189,6885.1,64.1,20.4,6.2,4.8,3,0,0,0,0,0,3,5,0,0,0.7655,0.0904,0.0241,0.0067,0.0007,2715.8,91.5,15.9,3.6,0.4,0.7232,0.0789,0.0116,0.0019,0.0004,4047.8,91.4,11.7,2.1,0.4,0.9534,0.376,0.1386,0.1066,0.0591,0.0419,0.0137,0.0082,0.0038,0.0015,0.0007,6405,390.7,87.4,48.6,23.2,14.6,5.2,3.2,1.7,0.6,0.4,0,0,0,0,0,0,59,23,6,2,0,42,21,15,2
44847,Thursday Practice 10/13,Alexis Rainey,all,training,44847.64725,44847.72564,6773,2.4828,103.607,15,417.2396,0,0,0,251.5212,6.2889,35.3965,2.7276,11.8234,0,4.9815,4.8845,2.005,0.3311,0.0823,0.0532,0.0112,6575.5,151.5,27.6,15.5,2.9,53,0,0,0,0,0,9,4,2,0,1.0103,0.2016,0.0743,0.0164,0.0033,2983.6,210.9,53.9,11.6,2.4,0.936,0.187,0.0433,0.0084,0.0023,3223,229.6,46.3,8.9,2.8,0.9283,0.7365,0.3794,0.1843,0.1156,0.0651,0.0352,0.0192,0.0099,0.0034,0.006,5594.8,743.2,234,92.7,48.1,26.6,15,8.7,4.5,1.7,3.7,0,0,0,0,0,0,100,81,23,10,0,80,65,32,12
44847,Thursday Practice 10/13,Myers,all,training,44847.64942,44847.72627,6641,2.1242,65.144,17,408.2706,0,0,0,189.8669,6.2001,30.8857,2.45,9.4556,0,5.7023,5.6267,1.5856,0.3556,0.1424,0.0328,0.0077,6425.4,155.3,48.1,9.7,2,3,0,0,0,0,0,11,5,1,0,0.8794,0.16,0.0745,0.0212,0.0015,2708.8,123.9,46.2,13.4,0.8,0.7737,0.1494,0.0408,0.0154,0.0082,3555.8,133.7,32.3,15.7,9.9,0.842,0.5478,0.2292,0.2183,0.1143,0.0606,0.0386,0.0284,0.0186,0.0071,0.0192,5722.1,563.2,137,95.5,45.7,23.8,16.9,12.4,8.5,3.9,11.5,0,0,0,0,0,0,62,37,17,33,0,58,44,42,5
44847,Thursday Practice 10/13,Burns,all,training,44847.6472,44847.72803,6984,1.6475,76.231,6,286.9318,0,0,0,141.4667,5.9867,22.7779,1.6372,7.224,0,4.0578,4.0623,1.347,0.2203,0.0328,0.0428,0.0045,6856.6,102.6,10.9,12.4,1.2,1,0,0,0,0,0,2,4,0,0,0.7305,0.0948,0.023,0.0063,0.0002,2040.6,115.8,16.8,3.6,0.1,0.7023,0.0798,0.0095,0.001,0.0001,4676.3,118.9,10.5,1,0.1,0.6906,0.5017,0.2404,0.1033,0.0597,0.0335,0.0137,0.0022,0.0015,0.0002,0.0006,6236.5,515.7,139.5,50.7,22.1,11.8,5.3,0.9,0.8,0.1,0.3,0,0,0,0,0,0,77,19,4,1,0,41,25,13,1
44847,Thursday Practice 10/13,McCann,all,training,44847.64771,44847.73298,7368,2.2782,64.287,12,430.5984,0,0,0,208.911,5.94,29.8567,2.3289,8.2332,0,4.8045,5.5378,1.8725,0.2783,0.0875,0.0373,0.0026,7200.2,126.4,29.5,10.9,0.7,37,0,0,0,0,0,7,5,0,0,0.9124,0.1922,0.078,0.0184,0.0034,2550.7,180.5,54.2,11.8,2.3,0.8569,0.1401,0.06,0.0114,0.0053,4329.9,164,56.4,13.6,4.3,1.0792,0.5125,0.2955,0.1631,0.1061,0.0496,0.0309,0.0164,0.0084,0.0052,0.0112,6488.6,511.2,180.7,80.4,47.9,23.6,14.5,8.4,4,2.5,5.9,0,0,0,0,0,0,67,77,33,13,0,52,82,33,14
44847,Thursday Practice 10/13,Pla,all,training,44847.6495,44847.72737,6728,1.6115,35.611,4,284.4804,0,0,0,144.7903,5.9756,23.1287,1.6849,6.0759,0,4.9889,4.5067,1.3986,0.1755,0.0153,0.0179,0.0042,6636.3,80.5,5.2,5.1,1.1,8,0,0,0,0,0,2,2,0,0,0.7456,0.1004,0.017,0.0046,0.0023,2252.1,98.5,11.6,3.1,1.5,0.6303,0.0863,0.0224,0.0024,0.0002,4229,103.5,24.6,3.9,0.4,0.8001,0.4196,0.2116,0.0968,0.0431,0.0182,0.0107,0.005,0.0032,0.0024,0.0009,6077.2,432.5,129.4,50.6,20.5,8.5,4.5,2.3,1.4,0.9,0.4,0,0,0,0,0,0,50,47,12,2,0,67,27,5,9
44847,Thursday Practice 10/13,Hackman,all,training,44847.64767,44847.72798,6939,2.2361,102.475,22,438.5491,1,0,0,178.0508,6.02,31.1169,2.5185,9.7926,0,5.9297,4.9512,1.6761,0.3822,0.1141,0.0618,0.0019,6710,172,38.3,18.1,0.5,22,1,0,0,0,0,17,4,1,0,0.8985,0.1641,0.0785,0.0342,0.0144,2103.6,156,46.8,17.1,7.6,0.8045,0.1557,0.0549,0.023,0.0084,4377.3,158,44,20.6,7.9,0.8208,0.5915,0.3071,0.2164,0.138,0.051,0.0327,0.0194,0.0147,0.0115,0.033,5911,612.2,181.7,102.4,55.6,24.1,14.6,9.4,6.9,5.2,15.8,0,0,0,0,0,0,69,51,30,25,0,62,55,30,31
44847,Thursday Practice 10/13,Espona,all,training,44847.6694,44847.73477,5648,1.3656,8.494,12,258.4223,0,0,0,133.1026,5.2956,23.3468,1.8234,3.667,0,5.7156,6,1.1538,0.1134,0.0931,0.0053,0,5565.4,48.9,31.8,1.6,0,4,0,0,0,0,0,12,0,0,0,0.5862,0.081,0.0377,0.0249,0.0058,2351.9,96.8,26.1,13.7,3.2,0.5218,0.0612,0.0263,0.0138,0.0069,3014,95.2,24,13.4,9.4,0.877,0.2159,0.06,0.0894,0.0398,0.0147,0.0157,0.0148,0.0102,0.0098,0.0182,5275.8,242.7,38.4,35.4,14.7,5.9,6.9,6.8,5.5,4.8,10.8,0,0,0,0,0,0,27,7,5,30,0,16,21,20,12
44847,Thursday Practice 10/13,Curley,all,training,44847.65386,44847.73232,6779,1.223,0,0,204.9656,0,0,0,128.2334,3.6711,17.4206,1.2049,2.9947,0,2.8711,3.6778,1.1662,0.0568,0,0,0,6751.2,27.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5877,0.0625,0.0065,0.0002,0,1863,107.6,7.1,0.3,0,0.5209,0.0394,0.0054,0.0004,0,4690.4,99.6,9.9,0.8,0,0.796,0.2793,0.1198,0.0233,0.0034,0.0008,0.0003,0.0001,0,0,0,6392.6,297.5,72.4,13.2,2.1,0.6,0.2,0.1,0,0,0,0,0,0,0,0,0,39,14,3,0,0,22,14,0,0
44847,Thursday Practice 10/13,Johnson,all,training,44847.73697,44847.77982,3702,0.0819,0,0,13.6156,0,0,0,10.5916,2.02,2.1351,0.1466,0.2674,0,0,0,0.0819,0,0,0,0,3701.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0385,0.0035,0,0,0,80.3,4.7,0,0,0,0.0374,0.0024,0,0,0,3612.1,4.3,0.3,0,0,0.0469,0.0341,0.0009,0,0,0,0,0,0,0,0,3660.9,39.9,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0
44848,vs. Davidson,Rodrigo,all,game,44848.59949,44848.69794,8505,5.6105,134.886,21,1025.5886,0,0,0,437.4171,6.7956,63.6981,4.805,25.8177,0,4.9023,5.2593,4.496,0.8634,0.1673,0.0615,0.0224,8029.5,395.6,56.6,18,5.7,100,0,0,0,0,0,11,10,0,0,2.3224,0.4074,0.1147,0.0305,0.0083,3453.6,364.1,79.4,18.5,4.8,2.2573,0.382,0.0709,0.0143,0.0026,4097.7,399.1,70.8,14.3,3.1,1.5323,2.1108,1.0512,0.4928,0.2148,0.096,0.0468,0.0301,0.0138,0.0089,0.0129,5324.4,2121.9,634.9,238.5,94.7,40.7,21,13.1,6.3,3.8,6.1,0,0,0,0,0,0,275,120,39,15,0,244,138,51,20
44848,vs. Davidson,Pla,all,game,44848.60255,44848.69808,8254,5.0721,44.192,11,918.8019,0,0,0,362.9462,5.8,59.3372,4.4359,21.1869,0,5.9778,4.2778,4.1668,0.7943,0.0835,0.0275,0,7852.7,364.5,28.5,8,0,23,0,0,0,0,0,9,1,1,0,2.2071,0.3483,0.0726,0.0236,0.0075,3419.9,301.3,50.2,14.8,4.2,2.0087,0.3222,0.0704,0.0112,0.0005,4071.2,311.4,69.6,10.5,0.6,1.7336,1.6251,0.9846,0.4366,0.158,0.0634,0.0289,0.0201,0.0104,0.0056,0.0059,5677.9,1626.4,589.4,218.6,76.4,31.1,14.3,9.1,4.7,2.8,3,0,0,0,0,0,0,230,152,42,3,0,243,97,46,20
44848,vs. Davidson,McFadden,all,game,44848.59945,44848.69793,8508,4.5604,216.503,34,856.07,1,0,0,357.4362,5.9978,51.7574,4.0096,21.6942,0,6,4.9112,2.8541,1.2425,0.3292,0.1281,0.0064,7802.4,554.8,111.5,37.4,1.7,107,1,0,0,0,0,20,8,4,2,1.8613,0.3452,0.0964,0.0269,0.0124,2831.3,265.1,59.6,15.3,6.1,1.7835,0.3487,0.0743,0.0096,0.0019,4953.8,297.8,65.5,11.2,2.1,0.9789,1.2125,0.9471,0.7317,0.389,0.1671,0.0749,0.0332,0.0141,0.0065,0.0054,6162.7,1194.3,540.2,326,157.1,68.3,32.4,14.5,6.5,3,2.8,0,0,0,0,0,0,195,113,31,8,0,163,90,48,24
44848,vs. Davidson,Myers,all,game,44848.59953,44848.69857,8558,3.6666,240.218,32,716.3092,0,0,0,308.6973,6.4178,41.371,3.3355,16.6554,0,5.3293,6,2.4915,0.817,0.2088,0.1148,0.0344,8079.3,365.3,70.7,33.4,8.9,6,0,0,0,0,0,23,6,2,1,1.4125,0.3489,0.1116,0.0397,0.0098,3316.5,266.1,70.8,23.7,5.8,1.2991,0.3212,0.0995,0.0212,0.0032,4483.8,282.8,84.1,20.3,3.7,0.8792,1.0266,0.7009,0.4945,0.2606,0.1364,0.0672,0.0387,0.0238,0.0159,0.0229,6662.8,1007.7,418.2,232.2,106.7,56,28.6,16.3,11.1,7.3,10.7,0,0,0,0,0,0,161,132,56,13,0,161,105,63,25
44848,vs. Davidson,Doyle,all,game,44848.59943,44848.69574,8321,5.9394,211.003,27,1106.2993,2,0,0,469.2082,6.3312,68.9235,5.2979,31.2158,0,5.4297,5.08,4.0099,1.5648,0.2336,0.1108,0.0203,7489.7,714.9,78.7,32.5,5.3,23,2,0,0,0,0,9,14,3,1,2.4995,0.4679,0.101,0.0258,0.0042,2973.7,379.2,68.3,15.2,2.4,2.3033,0.4381,0.0843,0.0135,0.0019,4398.2,393.6,74.4,13.9,2.2,1.0793,1.7228,1.6993,0.8235,0.3569,0.1201,0.0667,0.0357,0.0134,0.0063,0.0154,5054.5,1633,986.1,388.2,148.8,50.9,28.3,15,6.6,2.8,6.9,0,0,0,0,0,0,332,159,30,10,0,274,148,44,15
44848,vs. Davidson,Burns,all,game,44848.59942,44848.69758,8481,2.1435,15.806,5,385.2946,0,0,0,159.1244,5.8023,24.405,1.8103,10.7924,0,4.1911,5.0593,1.7363,0.3548,0.0426,0.0098,0,8301.5,162.2,14.4,2.9,0,6,0,0,0,0,0,4,1,0,0,0.9311,0.1481,0.0385,0.0066,0.0002,1756.9,141.9,27,4.1,0.1,0.855,0.1329,0.0267,0.004,0.0005,6373.6,146.7,26.4,3.9,0.4,0.5861,0.8595,0.3955,0.1825,0.063,0.0297,0.0103,0.009,0.0045,0.0013,0.002,7249.6,851.6,234.8,88.1,29,14.5,5.7,3.9,1.9,0.7,1.2,0,0,0,0,0,0,101,56,13,3,0,93,56,16,2
44848,vs. Davidson,Wasyliw,all,game,44848.60255,44848.69485,7975,3.472,192.256,25,254.3908,0,0,0,276.7268,6.7112,42.0393,3.2956,17.5532,0,5.6489,4.6267,2.2997,0.8584,0.1945,0.095,0.0245,7488.5,386.5,65.5,27.8,6.3,98,0,0,0,0,0,15,7,2,1,1.3986,0.317,0.0786,0.0185,0.0066,2270.5,244.6,48.1,10.6,3.5,1.2864,0.283,0.0691,0.0127,0.0015,5087.4,241.1,54.7,12.7,1.4,0.753,1.0502,0.7059,0.4686,0.2481,0.1085,0.0569,0.0369,0.0172,0.0102,0.0165,6102.4,1047.8,407.1,214.7,101.6,42.9,23.7,15.7,7.2,4.3,7.2,0,0,0,0,0,0,166,92,32,8,0,146,95,29,17
44848,vs. Davidson,Curley,all,game,44848.5928,44848.6993,9202,2.2007,7.467,2,371.4193,1,0,0,223.2831,5.3334,23.0928,1.6085,3.7971,0,3.4263,3.6267,2.0581,0.1284,0.0096,0.0046,0,9138.7,58.4,3.2,1.4,0,17,1,0,0,0,0,0,2,0,0,1.0786,0.1192,0.0098,0.0016,0.0001,3430.7,192,11.2,1.6,0.1,0.9105,0.0682,0.0105,0.0021,0.0001,5380.1,163,19,3.8,0.2,1.4664,0.4631,0.169,0.0708,0.0206,0.0071,0.003,0.0004,0,0.0002,0,8554.1,493.5,103.4,35.7,9.8,3.4,1.4,0.3,0,0.1,0,0,0,0,0,0,0,47,28,9,0,0,48,26,2,0
44848,vs. Davidson,Yanovich,all,game,44848.60045,44848.695,8169,2.2864,65.028,9,427.9533,0,0,0,189.6812,6.2134,27.0257,2.0876,11.9799,0,4.8186,4.9778,1.7215,0.4414,0.0831,0.0309,0.0096,7927.1,202,28.1,9,2.5,24,0,0,0,0,0,4,5,0,0,0.9307,0.1903,0.0534,0.0149,0.0032,1661.3,169.4,36.9,7.8,1.7,0.8585,0.1933,0.0352,0.0065,0.0003,6057.4,191.1,35.6,7,0.5,0.5421,0.7645,0.4979,0.2515,0.1161,0.0626,0.0255,0.0144,0.0057,0.0013,0.0046,6901.1,745.1,296.6,124.4,51.9,26.4,11.6,6.3,2.5,0.7,2.1,0,0,0,0,0,0,104,89,22,2,0,93,81,18,11
44848,vs. Davidson,Reilly,all,game,44848.59946,44848.68795,7645,1.6748,21.527,5,303.631,0,0,0,150.8947,5.4889,21.1535,1.5826,7.644,0,6,4.5819,1.4484,0.188,0.0251,0.013,0.0004,7546.8,86,8.4,3.9,0.1,13,0,0,0,0,0,4,1,0,0,0.7002,0.1208,0.037,0.0081,0.0025,2166.3,112,26,5.5,1.5,0.6689,0.1075,0.0248,0.0048,0.0003,5186.4,115.9,25.6,5.6,0.4,0.6148,0.6146,0.2331,0.1094,0.0527,0.0256,0.0131,0.0051,0.0031,0.0014,0.0017,6771,620.8,146.5,56.7,25.4,12.4,6.6,2.5,1.6,0.9,0.8,0,0,0,0,0,0,80,41,19,2,0,63,52,18,5
